id,name,highway,public_tra,operator,shelter,bus,route_ref,network,bench,wheelchair,amenity,railway,website,train,covered,line,route,alt_name,ferry,contact_we,opening_ho,contact_ph,email,contact_mo,station,aeroway,contact_em,contact_fa,official_n,lat,lon,COD_RIP,COD_REG,COD_PROV,COD_CM,COD_PCM,DEN_PROV,DEN_CM,DEN_PCM,SIGLA,Shape_Leng,Shape_Area
734902872.00000,Canazei Chalet Pineta A Ski-21,,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4767911,11.7640086,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
734902876.00000,Canazei h. Diana A Ski-23,,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.476562,11.766105,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
735283186.00000,Alba Piazza B Ski-8,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.4616977,11.7830473,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
735370574.00000,Alba funivia Ciampac A Ski-4,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.4584064,11.7889698,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
735400810.00000,Goldrain (Latsch) Bahnhof,,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6188069,10.8217865,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
736520766.00000,Penia Alta SKI-1,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.4585938,11.7993374,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
736899608.00000,Tiroler Kreuz,bus_stop,platform,SASA,,,,,yes,,,,,,,,,,,,,,,,,,,,,46.7022489,11.1579579,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
736899625.00000,Pamer Kreuz,,stop_position,SASA,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,46.6977279,11.1524351,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
738911969.00000,Hof am Wasser,bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6783242,10.9372629,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
738912484.00000,Katharinaberg,bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6891444,10.9341455,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
739108541.00000,Ponte Mirabello,bus_stop,platform,Trentino Trasporti,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.1775564,11.8314428,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
739108795.00000,Ponte Mirabello,bus_stop,platform,Trentino Trasporti,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.1777113,11.8314161,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
739370762.00000,Imer,bus_stop,platform,Trentino Trasporti,yes,,"501;502;506;511",,yes,,,,,,,,,,,,,,,,,,,,,46.15055,11.7945,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
747253428.00000,Verdins - Verdines,bus_stop,platform,SAD,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.7118173,11.2044518,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
751963099.00000,Kaiserau,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.538985,11.4576407,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
758778161.00000,San Martino di Castrozza,,,,,,,,,,bus_station,,,,,,,,,,,,,,,,,,,46.262254,11.804388,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
759467439.00000,"Naturns, Abzwg. Plaus",bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6608087,11.0373134,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
761090461.00000,Grigno,,,RFI,,,,,,,,station,,,,,,,,,,,,,,,,,,46.0150622,11.6248204,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
763073444.00000,Campione,,stop_position,,,,,,,,ferry_terminal,,,,,,,,yes,,,,,,,,,,,45.7508591,10.7489727,1,3,17,0,17,Brescia,-,Brescia,BS,488116.23743,4785482418.91000
767946593.00000,Angerweg - V. Anger,bus_stop,platform,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.7054836,11.6589513,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
767946599.00000,Millander Hof,bus_stop,platform,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,46.70517,11.6602472,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
767946675.00000,Schenoni,bus_stop,platform,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,46.7113232,11.6614681,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
767946706.00000,Widmannbrücke - P.te Widmann,bus_stop,platform,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,46.7142505,11.6616182,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
768139389.00000,Prissian - Prissiano,bus_stop,,SASA,yes,,248,,yes,,,,,,yes,,,,,,,,,,,,,,,46.5541575,11.179445,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
768139521.00000,Dorfplatz - Piazza Paese,bus_stop,,SASA,,,248,,,,,,,,,,,,,,,,,,,,,,,46.5636548,11.1695106,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
768139523.00000,Longnui,bus_stop,,SASA,,,248,,,,,,,,,,,,,,,,,,,,,,,46.5682486,11.1676956,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
768139539.00000,Lichtenburg,bus_stop,platform,SASA,no,yes,"248;NALLES",,no,,,,,,,,,,,,,,,,,,,,,46.5491966,11.210295,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
769077815.00000,Piazza Adriano - Hadrianplatz,bus_stop,,"SAD;SASA",,,"201;6;8;9;16;NALLES",,,yes,,,,,,,,,,,,,,,,,,,,46.4950383,11.3387175,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
774485274.00000,San Vito,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.075398,11.1389563,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
774485280.00000,San Vito,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.075345,11.1391265,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
778008456.00000,Melag - Melago,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.8368601,10.6560293,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
778109742.00000,Patscheid - Pizei,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.8331668,10.6170885,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
778109743.00000,Zerkaser - Casera,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.8207424,10.595336,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
778109747.00000,Kapron - Caprone,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.8169411,10.5875836,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
778109749.00000,Padöll - Campitello,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.8245872,10.5984094,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
778208987.00000,Pedross - Pedrossi,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.8136842,10.5809261,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
778208991.00000,St. Valentin - S. Valentino,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.7645376,10.5335534,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
778208998.00000,Fischerhäuser - Case dei Pescatori,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.7498875,10.5358055,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
778209004.00000,Haidepark,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.7177066,10.5366217,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
778209035.00000,Pedross - Pedrossi,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.8138046,10.5813291,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
781924959.00000,"St. Christina, Rathaus",bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.5579381,11.721468,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
781925531.00000,"St. Christina, Dosses",bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5587126,11.7284276,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
794954005.00000,B,,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4228717,11.6803753,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
822070646.00000,Vittorio Veneto Platz - Piazza Vittorio Veneto,bus_stop,,SASA,yes,,2,,,,,,,,,,,,,,,,,,,,,,,46.6451995,11.1797872,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
822070647.00000,Vittorio Veneto Platz - Piazza Vittorio Veneto,bus_stop,,SASA,yes,,2,,,,,,,,,,,,,,,,,,,,,,,46.6452554,11.179865,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
830294750.00000,Moos i. P. Timmelsbrücke / Moso in P. Ponte del Tumolo,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.8962117,11.1300575,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
831299470.00000,,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6708058,11.1589231,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
832410307.00000,Frommer,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.443821,11.5886976,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
832410310.00000,Karersee/lago di Carezza,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4103088,11.5754097,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146458.00000,Campi Resia - Reschensportplätze,bus_stop,,SASA,yes,,5,,,,,,,,,,,,,,,,,,,,,,,46.4898675,11.3184114,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146470.00000,Via Roen Asilo - Roenstraße Kindergarten,bus_stop,,SASA,yes,,5,,,,,,,,,,,,,,,,,,,,,,,46.4972852,11.3360031,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146472.00000,Passaggio Tobagi - Walter Weg,bus_stop,,SASA,yes,,5,,,,,,,,,,,,,,,,,,,,,,,46.4923581,11.3229,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146476.00000,Via della Visitazione - Mariaheimweg,bus_stop,,SASA,yes,,5,,,,,,,,,,,,,,,,,,,,,,,46.4940311,11.33274,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146478.00000,Corso della Libertà - Freiheitsstraße,bus_stop,,SAD,no,,,,,,,,,,,,,,,,,,,,,,,,,46.5011931,11.3421897,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146488.00000,Scuola Schweitzer - Schweitzer Schule,bus_stop,,SASA,,,"5;6;9;16",,yes,,,,,,,,,,,,,,,,,,,,,46.4929486,11.3271832,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146491.00000,Via Roen Scuola Superiore - Roenstraße Oberschule,bus_stop,,SASA,yes,,5,,,,,,,,,,,,,,,,,,,,,,,46.4962028,11.3336582,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146494.00000,Via Duca d'Aosta - Duca D'Aosta Straße,bus_stop,,SASA,,,5,,,,,,,,,,,,,,,,,,,,,,,46.5004997,11.3366673,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146497.00000,Via Gutenberg - Gutenberg Straße,bus_stop,,SASA,yes,,5,,,,,,,,,,,,,,,,,,,,,,,46.4912731,11.3207837,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146500.00000,Scuola J. H. Pestalozzi - J. H. Pestalozzi Schule,bus_stop,,SASA,yes,,5,,,,,,,,,,,,,,,,,,,,,,,46.4924716,11.3293008,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
835146509.00000,Firmian,bus_stop,stop_position,SASA,yes,yes,"5;16",TVS,no,,,,,,,,,,,,,,,,,,,,,46.4892559,11.3163069,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
842258122.00000,Sexten - Schmieden,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7043872,12.3452716,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
844110783.00000,Christoph's Bikeacademy,,,,,,,,,,bicycle_rental,,,,,,,,,,,,,,,,,,,46.6401182,11.1764682,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
844470835.00000,Lover,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2475645,11.0243345,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
844667850.00000,Lago di Landro,bus_stop,,Cortina express,,,,,,,,,,,,,,,,,,,,,,,,,,46.6325901,12.2298113,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
860321086.00000,Mezzocorona,,,Trentino Trasporti,,,,,,,,station,,,,,,,,,,,,,,,,,,46.2063787,11.1271699,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
860321147.00000,Mezzolombardo,,,Trentino Trasporti,,,,,,,,station,,,,,,,,,,,,,,,,,,46.2135364,11.0935103,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
862778880.00000,Loc. Truzzi,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.2394462,11.0622831,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
862778903.00000,Loc. Truzzi,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.2392662,11.0624205,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
863148598.00000,Obervintl - Vandoies di Sopra,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8138222,11.755017,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
863148936.00000,Dörfl - Villetta,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.8113501,11.7677665,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
863149081.00000,Lodenwelt,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.8158424,11.7357378,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
864589612.00000,St. Sigmund - San Sigismondo,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8112937,11.8026316,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
864593263.00000,Kiens - Chienes,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.806138,11.8357864,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
864594374.00000,Ehrenburg,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8019089,11.8449633,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
866792886.00000,Soraga (al lago),,platform,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.3923656,11.6668016,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
866792908.00000,Soraga (centro),bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.3968893,11.6695333,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
867538756.00000,Mezzocorona Borgata,,,Trentino Trasporti,,,,,,,,station,,,,,,,,,,,,,,,,,,46.2139159,11.1191206,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
875250360.00000,Seilbahn Sulden - Funivia Solda,bus_stop,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5161306,10.5963263,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
877620809.00000,Segantini / Dogana,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.0741936,11.1215109,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
877621026.00000,3 novembre / Centro Santa Chiara,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.0621399,11.1239657,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
877621131.00000,Centro Santa Chiara,,,Provincia di Trento,,,,E.Motion,,,bicycle_rental,,http://www.provincia.tn.it/bikesharing,,,,,,,,,,,,,,,,,46.0634049,11.1238432,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
880590564.00000,Manci / Galasso,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0698456,11.1224812,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
883432673.00000,Centa San Nicolò,bus_stop,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,45.96962,11.2328923,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
885670005.00000,Piazza Dante / Dogana,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0725463,11.1199586,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
886066313.00000,"Brennero / ""Bren Center""",bus_stop,,,yes,,"3;11;17",,yes,,,,,,,,,,,,,,,,,,,,,46.0915304,11.1152256,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
886066336.00000,Guardini / Gilli,bus_stop,,,no,,,,,yes,,,,,,,,,,,,,,,,,,,,46.0920065,11.119035,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
886066526.00000,"Brennero / ""Bren Center""",bus_stop,,,yes,,"3;8;11;17",,yes,,,,,,,,,,,,,,,,,,,,,46.09145,11.1156668,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
886066539.00000,Guardini / Centochiavi,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0927358,11.1185106,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
886066540.00000,"Brennero / ""Magnete""",bus_stop,,,yes,,"3;11;17",,yes,,,,,,,,,,,,,,,,,,,,,46.0892842,11.1165371,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
886273546.00000,"Brennero / ""Tridente""",bus_stop,,,no,,"3;8;11;17",,,,,,,,,,,,,,,,,,,,,,,46.0864024,11.118473,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
886386574.00000,Kaltern Bahnhof - Caldaro Stazione,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4190967,11.2513927,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
886419301.00000,Stilfserbrücke - Ponte Stelvio,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.5929172,10.5509398,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
886419306.00000,Sulden - Hotel Cristallo,bus_stop,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5268296,10.5901211,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
886658509.00000,Brennero / Marconi,bus_stop,,,yes,,"3;7;11;17",,yes,,,,,,,,,,,,,,,,,,,,,46.0836683,11.1197928,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
886658681.00000,"Brennero / ""ex Scalo Filzi""",bus_stop,,,no,,"3;7;11;17",,,,,,,,,,,,,,,,,,,,,,,46.0800205,11.1221432,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
888452717.00000,Cavalcavia San Lorenzo,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0701555,11.1167554,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
888452789.00000,Brescia / Piedicastello,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0708032,11.1134585,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
888452815.00000,Cavalcavia San Lorenzo,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0703699,11.1191598,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
890103565.00000,Brückele - Ponticello,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6767133,12.1483326,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
890516965.00000,"Rosmini ""Cimitero"" / MUSE",bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0642844,11.1194082,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
890516997.00000,Giusti / Pascoli,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0601713,11.1189374,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
893409705.00000,Pfunders Lärcher,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8970462,11.7022727,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
893551327.00000,Gerola / Ospedale Santa Chiara,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.0582584,11.1330386,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
902525283.00000,Giuliani bike,,,,,,,,,,bicycle_rental,,,,,,,,,,,,,,,,,,,45.9170783,10.8863007,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
903015936.00000,Fermata di Viale Stazione,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,45.9120236,10.9019701,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
905831866.00000,Winnebach,bus_stop,,SII,,,447,SII,,,,,http://www.sii.bz.it,,,,,,,,,,,,,,,,,46.7413254,12.359555,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
908826129.00000,Hotel Cevedale,bus_stop,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5193803,10.5956025,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916332582.00000,Hotel Valparol,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.5594156,11.9585299,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916332588.00000,Hotel Valparol,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.5594773,11.9578356,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916334119.00000,Sáre,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.5532697,11.9681033,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916334120.00000,Sáre,bus_stop,,,si,,,,si,,,,,,,,,,,,,,,,,,,,,46.5532524,11.9683853,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916336240.00000,Armentarola,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.5612457,11.9537046,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916336242.00000,Armentarola,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.5614015,11.9539246,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916337837.00000,Glira,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.5637242,11.9478948,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916337840.00000,Glira,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.56387,11.9477134,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916340348.00000,San Ćiascian - St. Kassian - San Cassiano,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.5695229,11.9345783,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
916340349.00000,San Ćiascian - St. Kassian - San Cassiano,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.5698177,11.9338732,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
919823370.00000,Povo / Facoltà Scienze,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0632575,11.1501894,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
920620509.00000,Punto Panoramico Tre Cime,bus_stop,,Südtirol Mobil,no,,,,,,,,,,,,,,,,,,,,,,,,,46.6417514,12.2322331,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
920620510.00000,Lago di Dobbiaco,bus_stop,,Cortina express,yes,,,,yes,,,,,,no,,,,,,,,,,,,,,,46.7059458,12.2206613,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
920620512.00000,Cimitero di guerra,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6748224,12.2219461,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
920682766.00000,Schluderbach - Carbonin,bus_stop,,Cortina express,no,,,,no,,,,,,no,,,,,,,,,,,,,,,46.6203989,12.2167292,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
920866164.00000,Vittorio Veneto / San Giuseppe,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0577007,11.1192378,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
920866184.00000,Bezzi / Filzi,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0584502,11.119261,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
924463138.00000,Calepina / Roccabruna,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.066776,11.1225172,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
924463183.00000,Piazza Duomo,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0675664,11.1217998,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
